"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
1.750781250E4	8.673850471E-3
1.753125000E4	1.631353921E-2
1.755468750E4	3.333022437E-3
1.757812500E4	2.555633030E-2
1.760156250E4	1.306804651E-2
1.762500000E4	7.665492834E-3
1.764843750E4	1.779233036E-2
1.767187500E4	9.190227564E-3
1.769531250E4	8.267253620E-3
1.771875000E4	1.508051521E-2
1.774218750E4	4.998961964E-3
1.776562500E4	2.000153303E-2
1.778906250E4	9.807742452E-3
1.781250000E4	1.136653441E-2
1.783593750E4	4.810674330E-3
1.785937500E4	1.997696455E-2
1.788281250E4	1.883210893E-2
1.790625000E4	5.225672695E-3
1.792968750E4	2.281604664E-2
1.795312500E4	6.311488019E-3
1.797656250E4	1.256419990E-2
1.800000000E4	2.679261099E-2
1.802343750E4	1.370624219E-2
1.804687500E4	5.968721431E-3
1.807031250E4	2.823706405E-2
1.809375000E4	8.830556315E-3
1.811718750E4	1.692734593E-2
1.814062500E4	1.781081803E-2
1.816406250E4	1.745502581E-2
1.818750000E4	1.249147999E-2
1.821093750E4	1.311817554E-2
1.823437500E4	1.427790657E-2
1.825781250E4	4.244608920E-3
1.828125000E4	8.968940209E-3
1.830468750E4	2.909757959E-2
1.832812500E4	2.788703610E-2
1.835156250E4	1.526991799E-2
1.837500000E4	5.352618246E-3
1.839843750E4	1.600473597E-2
1.842187500E4	1.606569626E-2
1.844531250E4	1.151468396E-2
1.846875000E4	3.370165642E-2
1.849218750E4	2.300121274E-2
1.851562500E4	2.434265471E-2
1.853906250E4	2.171218573E-2
1.856250000E4	1.782183404E-2
1.858593750E4	2.333433170E-2
1.860937500E4	2.898086748E-2
1.863281250E4	2.391150058E-2
1.865625000E4	2.463717902E-2
1.867968750E4	1.527189261E-2
1.870312500E4	1.520869625E-2
1.872656250E4	1.790983566E-2
1.875000000E4	7.357558425E-3
1.877343750E4	1.877614794E-2
1.879687500E4	4.420143919E-2
1.882031250E4	1.552504130E-2
1.884375000E4	1.244805612E-2
1.886718750E4	3.124556349E-2
1.889062500E4	1.470670002E-2
1.891406250E4	1.324955781E-2
1.893750000E4	2.231008989E-2
1.896093750E4	7.681085765E-3
1.898437500E4	3.465954888E-2
1.900781250E4	2.146865102E-2
